t,bg,meal,dose,reward
1259,112.72531098280822,0.0,0.0,0.0
1260,112.67840749985827,0.0,0.0,0.0
1261,112.63010171087222,0.0,0.0,0.0
1262,112.58043255387274,0.0,0.0,0.0
1263,112.52943978245987,0.0,0.0,0.0
1264,112.4771639352352,0.0,0.0,0.0
1265,112.42364630472373,0.0,0.0,0.0
1266,112.36892890581727,0.0,0.0,0.0
1267,112.31305444376254,0.0,0.0,0.0
1268,112.25606628171784,0.0,0.0,0.0
1269,112.1980084079028,0.0,0.0,0.0
1270,112.13892540236519,0.0,0.0,0.0
1271,112.07886240338978,0.0,0.0,0.0
1272,112.01786507357409,0.0,0.0,0.0
1273,111.9559795655961,0.0,0.0,0.0
1274,111.8932524876993,0.0,0.0,0.0
1275,111.8297308689207,0.0,0.0,0.0
1276,111.76546212408708,0.0,0.0,0.0
1277,111.70049401860578,0.0,0.0,0.0
1278,111.63487463307568,0.0,0.0,0.0
1279,111.56865232774433,0.0,0.0,0.0
1280,111.50187570683755,0.0,0.0,0.0
1281,111.4345935827876,0.0,0.0,0.0
1282,111.36685494038593,0.0,0.0,0.0
1283,111.29870890088726,0.0,0.0,0.0
1284,111.2302046860906,0.0,0.0,0.0
1285,111.16139158242396,0.0,0.0,0.0
1286,111.09231890505866,0.0,0.0,0.0
1287,111.02303596207969,0.0,0.0,0.0
1288,110.95359201873771,0.0,0.0,0.0
1289,110.88403626180936,0.0,0.0,0.0
1290,110.81441776409106,0.0,0.0,0.0
1291,110.74478544905269,0.0,0.0,0.0
1292,110.6751880556763,0.0,0.0,0.0
1293,110.60567410350554,0.0,0.0,0.0
1294,110.53629185793103,0.0,0.0,0.0
1295,110.46708929573677,0.0,0.0,0.0
1296,110.39811407093227,0.0,0.0,0.0
1297,110.32941348089527,0.0,0.0,0.0
1298,110.26103443284926,0.0,0.0,0.0
1299,110.19302341069972,0.0,0.0,0.0
1300,110.12542644225333,0.0,0.0,0.0
1301,110.0582890668431,0.0,0.0,0.0
1302,109.99165630338297,0.0,0.0,0.0
1303,109.92557261887448,0.0,0.0,0.0
1304,109.86008189738814,0.0,0.0,0.0
1305,109.79522740954137,0.0,0.0,0.0
1306,109.73105178249494,0.0,0.0,0.0
1307,109.66759697048902,0.0,0.0,0.0
1308,109.60490422593976,0.0,0.0,0.0
1309,109.54301407111707,0.0,0.0,0.0
1310,109.48196627042292,0.0,0.0,0.0
1311,109.42179980329065,0.0,0.0,0.0
1312,109.3625528377234,0.0,0.0,0.0
1313,109.3042627044909,0.0,0.0,0.0
1314,109.24696587200205,0.0,0.0,0.0
1315,109.19069792187156,0.0,0.0,0.0
1316,109.13549352519684,0.0,0.0,0.0
1317,109.08138641956211,0.0,0.0,0.0
1318,109.02840938678564,0.0,0.0,0.0
1319,108.97659423142494,0.0,0.0,0.0
1320,108.9259717600554,0.0,0.0,0.0
1321,108.87657176133581,0.0,0.0,0.0
1322,108.82842298687483,0.0,0.0,0.0
1323,108.78155313291123,0.0,0.0,0.0
1324,108.73598882282012,0.0,0.0,0.0
1325,108.69175559045699,0.0,0.0,0.0
1326,108.64887786435077,0.0,0.0,0.0
1327,108.60737895275598,0.0,0.0,0.0
1328,108.5672810295743,0.0,0.0,0.0
1329,108.52860512115427,0.0,0.0,0.0
1330,108.49137109397768,0.0,0.0,0.0
1331,108.45559764324071,0.0,0.0,0.0
1332,108.42130228233665,0.0,0.0,0.0
1333,108.388501333247,0.0,0.0,0.0
1334,108.35720991784629,0.0,0.0,0.0
1335,108.32744195012624,0.0,0.0,0.0
1336,108.29921012934325,0.0,0.0,0.0
1337,108.27252593409328,0.0,0.0,0.0
1338,108.24739961731684,0.0,0.0,0.0
1339,108.22384020223664,0.0,0.0,0.0
1340,108.20185547922962,0.0,0.0,0.0
1341,108.18145200363396,0.0,0.0,0.0
1342,108.16263509449173,0.0,0.0,0.0
1343,108.14540883422636,0.0,0.0,0.0
1344,108.12977606925422,0.0,0.0,0.0
1345,108.11573841152803,0.0,0.0,0.0
1346,108.10329624100979,0.0,0.0,0.0
1347,108.09244870907017,0.0,0.0,0.0
1348,108.08319374281012,0.0,0.0,0.0
1349,108.0755280503004,0.0,0.0,0.0
1350,108.06944712673352,0.0,0.0,0.0
1351,108.06494526148244,0.0,0.0,0.0
1352,108.06201554605914,0.0,0.0,0.0
1353,108.06064988296609,0.0,0.0,0.0
1354,108.06083899543222,0.0,0.0,0.0
1355,108.0625724380253,0.0,0.0,0.0
1356,108.06583860813133,0.0,0.0,0.0
1357,108.07062475829089,0.0,0.0,0.0
1358,108.07691700938213,0.0,0.0,0.0
1359,108.08470036463929,0.0,0.0,0.0
1360,108.09395872449498,0.0,0.0,0.0
1361,108.10467490223373,0.0,0.0,0.0
1362,108.11683064044418,0.0,0.0,0.0
1363,108.13040662825607,0.0,0.0,0.0
1364,108.14538251934826,0.0,0.0,0.0
1365,108.16173695071272,0.0,0.0,0.0
1366,108.17944756215971,0.0,0.0,0.0
1367,108.19849101654809,0.0,0.0,0.0
1368,108.21884302072458,0.0,0.0,0.0
1369,108.24047834715526,0.0,0.0,0.0
1370,108.26337085623187,0.0,0.0,0.0
1371,108.28749351923514,0.0,0.0,0.0
1372,108.31281844193707,0.0,0.0,0.0
1373,108.33931688882315,0.0,0.0,0.0
1374,108.36695930791561,0.0,0.0,0.0
1375,108.39571535617777,0.0,0.0,0.0
1376,108.42555392547993,0.0,0.0,0.0
1377,108.45644316910591,0.0,0.0,0.0
1378,108.48835052877963,0.0,0.0,0.0
1379,108.52124276219054,0.0,0.0,0.0
1380,108.55508597099637,0.0,0.0,0.0
1381,108.58984562928121,0.0,0.0,0.0
1382,108.6254866124468,0.0,0.0,0.0
1383,108.6619732265144,0.0,0.0,0.0
1384,108.69926923781472,0.0,0.0,0.0
1385,108.7373379030423,0.0,0.0,0.0
1386,108.77614199965163,0.0,0.0,0.0
1387,108.81564385657099,0.0,0.0,0.0
1388,108.85580538521036,0.0,0.0,0.0
1389,108.8965881107394,0.0,0.0,0.0
1390,108.9379532036114,0.0,0.0,0.0
1391,108.9798615113087,0.0,0.0,0.0
1392,109.02227359028518,0.0,0.0,0.0
1393,109.06514973808127,0.0,0.0,0.0
1394,109.10845002558662,0.0,0.0,0.0
1395,109.15213432942548,0.0,0.0,0.0
1396,109.19616236444045,0.0,0.0,0.0
1397,109.240493716249,0.0,0.0,0.0
1398,109.285087873848,0.0,0.0,0.0
1399,109.3299042622415,0.0,0.0,0.0
1400,109.37490227506633,0.0,0.0,0.0
1401,109.42004130719107,0.0,0.0,0.0
1402,109.4652807872628,0.0,0.0,0.0
1403,109.51058021017722,0.0,0.0,0.0
1404,109.55589916944733,0.0,0.0,0.0
1405,109.60119738944559,0.0,0.0,0.0
1406,109.64643475749529,0.0,0.0,0.0
1407,109.69157135578658,0.0,0.0,0.0
1408,109.73656749309283,0.0,0.0,0.0
1409,109.78138373626297,0.0,0.0,0.0
1410,109.82598094146626,0.0,0.0,0.0
1411,109.87032028516539,0.0,0.0,0.0
1412,109.91436329479437,0.0,0.0,0.0
1413,109.9580718791182,0.0,0.0,0.0
1414,110.00140835825088,0.0,0.0,0.0
1415,110.04433549330935,0.0,0.0,0.0
1416,110.08681651568065,0.0,0.0,0.0
1417,110.12881515588006,0.0,0.0,0.0
1418,110.17029567197885,0.0,0.0,0.0
1419,110.21122287757935,0.0,0.0,0.0
1420,110.25156216931681,0.0,0.0,0.0
1421,110.29127955386728,0.0,0.0,0.0
1422,110.33034167444049,0.0,0.0,0.0
1423,110.36871583673842,0.0,0.0,0.0
1424,110.40637003435965,0.0,0.0,0.0
1425,110.44327297363056,0.0,0.0,0.0
1426,110.47939409784406,0.0,0.0,0.0
1427,110.51470361088877,0.0,0.0,0.0
1428,110.54917250024961,0.0,0.0,0.0
1429,110.58277255936343,0.0,0.0,0.0
1430,110.61547640931248,0.0,0.0,0.0
1431,110.64725751983961,0.0,0.0,0.0
1432,110.67809022966928,0.0,0.0,0.0
1433,110.70794976611944,0.0,0.0,0.0
1434,110.73681226398944,0.0,0.0,0.0
1435,110.76465478370976,0.0,0.0,0.0
1436,110.7914553287404,0.0,0.0,0.0
1437,110.81719286220451,0.0,0.0,0.0
1438,110.84184732274531,0.0,0.0,0.0
1439,110.86539963959416,0.0,0.0,0.0
